City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,Los Cordobas,CO,2022-01-25 19:25:02,8.894,-76.3546,91.42,75,100,13.8
385,Storsteinnes,NO,2022-01-25 19:25:03,69.2408,19.2344,28.4,94,100,5.68
386,Dunedin,NZ,2022-01-25 19:25:03,-45.8742,170.5036,55.31,79,0,4.34
387,Storm Lake,US,2022-01-25 19:25:03,42.6411,-95.2097,13.35,44,0,11.5
388,Moa,CU,2022-01-25 19:25:03,20.6569,-74.9403,79.7,59,0,7.74
389,Padilla,CO,2022-01-25 19:25:04,3.2204,-76.3139,76.57,79,100,3.56
390,Coquimbo,CL,2022-01-25 19:25:04,-29.9533,-71.3436,67.73,68,75,12.66
391,Havelock,US,2022-01-25 19:25:04,34.8791,-76.9013,56.05,68,100,3.44
392,Cotonou,BJ,2022-01-25 19:25:05,6.3654,2.4183,80.58,74,3,1.14
393,Lavrentiya,RU,2022-01-25 19:25:05,65.5833,-171.0,-19.43,86,100,5.48
394,Kokopo,PG,2022-01-25 19:25:05,-4.352,152.2633,78.31,85,57,4.34
395,Shitanjing,CN,2022-01-25 19:25:06,39.2342,106.3439,22.1,49,100,3.58
396,Jiexiu,CN,2022-01-25 19:25:06,37.0244,111.9125,31.6,44,100,2.39
397,Najran,SA,2022-01-25 19:25:06,17.4924,44.1277,61.45,29,45,2.33
398,Keti Bandar,PK,2022-01-25 19:25:06,24.1447,67.4497,66.45,43,0,7.05
399,Sulangan,PH,2022-01-25 19:25:07,11.1373,123.7228,79.25,86,100,16.13
400,Hellin,ES,2022-01-25 19:25:07,38.5106,-1.701,46.15,82,20,4.36
401,Monrovia,LR,2022-01-25 19:23:23,6.3005,-10.7969,83.97,74,6,9.64
402,Vardo,NO,2022-01-25 19:25:07,70.3705,31.1107,28.6,80,20,27.63
403,Kudahuvadhoo,MV,2022-01-25 19:21:14,2.6708,72.8944,80.1,62,60,9.08
404,Kaabong,UG,2022-01-25 19:25:08,3.4836,34.1492,71.89,36,51,9.04
405,Lata,PT,2022-01-25 19:25:08,40.1629,-8.3327,50.41,74,17,3.98
406,Hukuntsi,BW,2022-01-25 19:25:08,-24.0,21.75,81.86,35,92,3.02
407,Asfi,MA,2022-01-25 19:25:09,32.2994,-9.2372,59.36,78,82,4.52
408,Abu Kamal,SY,2022-01-25 19:25:09,34.4506,40.9171,48.85,54,34,8.61
409,Phangnga,TH,2022-01-25 19:25:09,8.4509,98.5298,77.04,86,99,3.6
410,Andilamena,MG,2022-01-25 19:25:10,-17.0167,48.5833,64.56,98,100,5.12
411,Svetlaya,RU,2022-01-25 19:26:10,46.5389,138.3297,10.85,83,52,4.88
412,Roma,US,2022-01-25 19:21:21,43.2128,-75.4557,28.96,68,100,1.01
413,Clearwater,US,2022-01-25 19:24:09,27.9659,-82.8001,53.13,91,100,4.0
414,Mounana,GA,2022-01-25 19:26:10,-1.4085,13.1586,71.92,94,100,1.95
415,Puerto Escondido,MX,2022-01-25 19:26:11,15.85,-97.0667,88.63,70,0,11.5
416,Luderitz,NA,2022-01-25 19:26:11,-26.6481,15.1594,78.17,57,3,22.59
417,Dudinka,RU,2022-01-25 19:26:11,69.4058,86.1778,-6.3,94,100,22.53
418,Kamina,CD,2022-01-25 19:26:12,-8.7386,24.9906,64.76,99,100,4.34
419,Bridlington,GB,2022-01-25 19:26:12,54.0831,-0.1919,38.28,87,7,8.32
420,Naze,JP,2022-01-25 19:26:12,28.3667,129.4833,57.36,70,69,12.08
421,Kalemie,CD,2022-01-25 19:26:12,-5.9475,29.1947,70.57,88,99,4.61
422,Mareeba,AU,2022-01-25 19:26:13,-17.0,145.4333,75.43,96,100,0.6
423,Ipixuna,BR,2022-01-25 19:26:13,-1.7625,-48.8043,85.95,63,99,6.89
424,Brae,GB,2022-01-25 19:26:13,60.3964,-1.353,46.31,81,100,25.43
425,Guarapari,BR,2022-01-25 19:26:14,-20.6667,-40.4975,84.09,73,4,11.54
426,Watertown,US,2022-01-25 19:26:14,42.3709,-71.1828,42.42,65,100,5.01
427,Severnyy,RU,2022-01-25 19:26:14,50.677,36.5532,15.84,86,75,4.47
428,Sao Paulo De Olivenca,BR,2022-01-25 19:26:14,-3.3783,-68.8725,72.97,98,100,2.59
429,Mogadishu,SO,2022-01-25 19:26:15,2.0371,45.3438,77.63,75,0,25.28
430,Kuching,MY,2022-01-25 19:26:15,1.55,110.3333,75.42,100,20,2.3
431,Alenquer,BR,2022-01-25 19:26:15,-1.9417,-54.7383,86.34,54,100,1.97
432,Alyangula,AU,2022-01-25 19:26:16,-13.8483,136.4192,84.07,84,100,10.36
433,San Juan,AR,2022-01-25 19:26:16,-31.5375,-68.5364,95.94,32,2,11.79
434,Mangai,CD,2022-01-25 19:26:16,-4.05,19.5333,71.67,95,100,1.34
435,Oberstdorf,DE,2022-01-25 19:26:17,47.4,10.2833,34.61,88,3,1.01
436,Nishihara,JP,2022-01-25 19:26:17,26.1842,127.7558,61.88,80,40,0.0
437,Strezhevoy,RU,2022-01-25 19:26:17,60.7333,77.5889,-0.02,100,73,4.72
438,Miyako,JP,2022-01-25 19:26:17,39.6367,141.9525,31.95,73,59,4.43
439,Atasu,KZ,2022-01-25 19:26:18,48.6814,71.6433,-2.88,98,51,3.24
440,Denpasar,ID,2022-01-25 19:22:55,-8.65,115.2167,82.06,83,40,13.8
441,Hvide Sande,DK,2022-01-25 19:26:18,56.0045,8.1294,44.2,95,100,18.84
442,Kosh-Agach,RU,2022-01-25 19:26:18,50.0,88.6667,-25.28,97,98,3.2
443,Te Anau,NZ,2022-01-25 19:26:19,-45.4167,167.7167,48.65,86,27,1.7
444,Saint-Augustin,CA,2022-01-25 19:26:19,51.226,-58.6502,9.93,83,17,3.22
445,Port Blair,IN,2022-01-25 19:26:19,11.6667,92.75,78.84,73,20,4.61
446,Ambon,ID,2022-01-25 19:26:19,-3.6954,128.1814,75.34,100,20,4.61
447,Sistranda,NO,2022-01-25 19:26:20,63.7256,8.834,36.9,74,100,13.09
448,Gizo,SB,2022-01-25 19:26:20,-8.103,156.8419,82.45,77,100,4.45
449,Cockburn Town,TC,2022-01-25 19:26:20,21.4612,-71.1419,78.76,69,40,6.91
450,Qena,EG,2022-01-25 19:26:21,26.1615,32.7183,51.91,33,0,7.96
451,Labuhan,ID,2022-01-25 19:26:21,-6.8844,112.2051,78.75,88,100,12.62
452,Owando,CG,2022-01-25 19:26:21,-0.4819,15.8999,80.56,57,100,3.49
453,Tessalit,ML,2022-01-25 19:26:21,20.1986,1.0114,68.18,15,99,10.25
454,Lalibela,ET,2022-01-25 19:26:22,12.0333,39.0333,58.71,57,11,8.63
455,Algeciras,ES,2022-01-25 19:26:22,36.1333,-5.4505,58.77,72,75,31.07
456,Muros,ES,2022-01-25 19:26:22,42.7762,-9.0603,52.84,86,0,5.14
457,Joutseno,FI,2022-01-25 19:26:23,61.118,28.5076,19.45,91,43,5.97
458,High Level,CA,2022-01-25 19:26:23,58.5169,-117.136,36.54,85,100,11.99
459,Rantauprapat,ID,2022-01-25 19:27:23,2.1,99.8333,73.18,98,100,2.42
460,Nizhniy Odes,RU,2022-01-25 19:27:24,63.6445,54.856,18.7,94,100,10.31
461,Mayskiy,RU,2022-01-25 19:27:24,47.6931,40.1025,24.21,100,89,4.52
462,San Vicente,AR,2022-01-25 19:27:24,-26.6167,-54.1333,96.91,29,98,4.27
463,Guhagar,IN,2022-01-25 19:27:24,17.4842,73.1929,63.7,72,0,4.94
464,Mana,GF,2022-01-25 19:27:25,5.6592,-53.7767,79.81,78,71,10.67
465,Iskateley,RU,2022-01-25 19:27:25,67.6803,53.1512,23.32,96,100,11.03
466,Brindisi,IT,2022-01-25 19:27:25,40.5833,17.6667,44.96,61,18,11.52
467,Zuenoula,CI,2022-01-25 19:27:26,7.4292,-6.0431,81.5,16,1,3.02
468,Bontang,ID,2022-01-25 19:27:26,0.1333,117.5,77.31,86,100,1.7
469,Becerril,CO,2022-01-25 19:27:26,9.7041,-73.2793,98.62,30,100,1.9
470,Rumford,US,2022-01-25 19:27:26,44.5537,-70.5509,32.16,68,95,4.23
471,Khakhea,BW,2022-01-25 19:27:27,-24.6895,23.494,80.87,35,100,6.2
472,Myitkyina,MM,2022-01-25 19:27:27,25.3833,97.4,53.01,97,25,2.46
473,Portsmouth,GB,2022-01-25 19:27:27,50.799,-1.0913,38.5,91,100,4.0
474,Kalmunai,LK,2022-01-25 19:27:28,7.4167,81.8167,74.43,76,88,2.28
475,Hualmay,PE,2022-01-25 19:27:28,-11.0964,-77.6139,76.17,72,73,11.68
476,Vostok,RU,2022-01-25 19:27:28,46.4856,135.8833,-6.21,99,100,3.76
477,Port Macquarie,AU,2022-01-25 19:27:28,-31.4333,152.9167,68.9,76,100,1.28
478,Saint George,US,2022-01-25 19:26:09,37.1041,-113.5841,54.79,33,0,15.01
479,Metro,ID,2022-01-25 19:27:29,-5.1131,105.3067,74.61,94,100,7.58
480,Sault Sainte Marie,CA,2022-01-25 19:23:26,46.5168,-84.3333,10.96,60,0,4.61
481,Wanaka,NZ,2022-01-25 19:27:29,-44.7,169.15,58.1,71,0,1.01
482,Makushino,RU,2022-01-25 19:27:29,55.2103,67.2442,13.32,90,100,10.78
483,Bihariganj,IN,2022-01-25 19:27:30,25.7333,86.9833,60.82,75,23,7.07
484,Meulaboh,ID,2022-01-25 19:27:30,4.1363,96.1285,76.46,89,75,3.04
485,Sola,VU,2022-01-25 19:27:30,-13.8833,167.55,80.01,83,100,15.77
486,North Bend,US,2022-01-25 19:27:31,43.4065,-124.2243,58.06,50,0,0.0
487,Bethanien,NA,2022-01-25 19:27:31,-26.502,17.1583,87.58,22,0,15.03
488,Saint-Georges,GD,2022-01-25 19:27:31,12.0564,-61.7485,83.88,70,20,23.02
489,Mariental,NA,2022-01-25 19:27:31,-24.6333,17.9667,86.95,19,23,9.82
490,Upington,ZA,2022-01-25 19:27:32,-28.4478,21.2561,86.38,26,8,5.75
491,Tonantins,BR,2022-01-25 19:27:32,-2.8731,-67.8022,82.06,75,99,4.81
492,Shenzhen,CN,2022-01-25 19:27:32,22.5455,114.0683,67.06,94,99,4.25
493,Nemuro,JP,2022-01-25 19:27:32,43.3236,145.575,22.06,76,93,6.13
494,Ozernovskiy,RU,2022-01-25 19:27:33,51.5,156.5167,22.98,72,96,4.16
495,Gigmoto,PH,2022-01-25 19:27:33,13.7796,124.39,77.4,91,100,10.13
496,Lyuban,BY,2022-01-25 19:27:33,52.7985,28.0048,31.87,99,100,8.03
497,Raha,IN,2022-01-25 19:27:34,26.2333,92.5167,58.62,89,51,2.68
498,Ulladulla,AU,2022-01-25 19:27:34,-35.35,150.4667,65.3,92,15,2.68
499,Charters Towers,AU,2022-01-25 19:27:34,-20.1,146.2667,71.4,94,100,11.86
500,Caluquembe,AO,2022-01-25 19:27:35,-13.7833,14.6833,64.71,73,100,4.18
501,Sergeyevka,KZ,2022-01-25 19:27:35,53.88,67.4158,9.14,86,100,10.87
502,Manokwari,ID,2022-01-25 19:27:35,-0.8667,134.0833,79.03,80,100,0.81
503,Kargasok,RU,2022-01-25 19:27:35,59.0556,80.8572,-6.93,100,99,5.53
504,Vryburg,ZA,2022-01-25 19:27:36,-26.9566,24.7284,77.52,33,84,5.95
505,Resistencia,AR,2022-01-25 19:27:36,-27.4606,-58.9839,107.1,33,40,6.91
506,Sambava,MG,2022-01-25 19:28:36,-14.2667,50.1667,76.08,84,100,6.08
507,Mayumba,GA,2022-01-25 19:28:37,-3.432,10.6554,75.85,90,25,0.6
508,Alice Springs,AU,2022-01-25 19:28:37,-23.7,133.8833,78.35,73,72,8.05
509,Hovd,MN,2022-01-25 19:28:37,48.0056,91.6419,-9.38,81,96,4.45
510,Xining,CN,2022-01-25 19:28:37,36.6167,101.7667,19.42,78,99,1.16
511,Beroroha,MG,2022-01-25 19:28:38,-21.6667,45.1667,76.12,64,1,4.23
512,Eyl,SO,2022-01-25 19:28:38,7.9803,49.8164,73.47,63,0,16.98
513,Banepa,NP,2022-01-25 19:28:38,27.6298,85.5214,44.92,93,75,0.0
514,Morro Bay,US,2022-01-25 19:24:21,35.3658,-120.8499,67.37,46,0,1.99
515,Bereda,ES,2022-01-25 19:28:39,43.2686,-7.5406,46.15,91,0,2.84
516,Kuybysheve,UA,2022-01-25 19:28:39,47.358,36.6491,18.72,90,31,4.36
517,Markha,RU,2022-01-25 19:28:39,62.1053,129.7269,-29.24,75,0,4.47
518,Ngama,TD,2022-01-25 19:28:40,11.7833,17.1667,75.15,17,47,10.02
519,Thanh Hoa,VN,2022-01-25 19:28:40,19.8,105.7667,67.89,94,100,2.15
520,Ojinaga,MX,2022-01-25 19:28:40,29.5667,-104.4167,67.57,29,0,0.0
521,Manzanillo,CU,2022-01-25 19:28:41,20.3433,-77.1167,86.45,42,0,8.01
522,Anadyr,RU,2022-01-25 19:28:41,64.75,177.4833,-28.7,73,0,13.0
523,Biak,ID,2022-01-25 19:28:41,-0.9131,122.8766,77.0,82,75,3.04
524,Yeppoon,AU,2022-01-25 19:28:41,-23.1333,150.7333,73.18,78,98,4.27
525,Krasnyy Kholm,RU,2022-01-25 19:28:42,58.0607,37.1203,20.1,97,100,4.16
526,Roald,NO,2022-01-25 19:28:42,62.5833,6.1333,44.1,81,75,19.57
527,Kuytun,RU,2022-01-25 19:28:42,54.3419,101.5036,-14.57,100,100,2.95
528,Karabash,RU,2022-01-25 19:25:10,55.4808,60.2157,9.57,87,95,4.99
529,Labrea,BR,2022-01-25 19:28:43,-7.2586,-64.7981,92.08,48,95,3.2
530,Sorong,ID,2022-01-25 19:28:43,-0.8833,131.25,82.11,81,100,13.42
531,Tevaitoa,PF,2022-01-25 19:28:43,-16.7833,-151.5,80.76,77,100,15.88
532,Digha,IN,2022-01-25 19:28:44,21.6833,87.55,69.48,75,0,3.06
533,Mufulira,ZM,2022-01-25 19:28:44,-12.5498,28.2407,63.88,96,100,2.68
534,Nisia Floresta,BR,2022-01-25 19:28:44,-6.0911,-35.2086,88.61,60,100,12.01
535,Iquique,CL,2022-01-25 19:28:45,-20.2208,-70.1431,71.64,69,39,4.99
536,Fort Nelson,CA,2022-01-25 19:28:45,58.8053,-122.7002,18.99,86,75,3.44
537,Cap Malheureux,MU,2022-01-25 19:28:45,-19.9842,57.6142,77.49,70,66,1.99
538,Bull Savanna,JM,2022-01-25 19:28:46,17.8868,-77.5902,81.18,61,10,13.87
539,Santa Helena De Goias,BR,2022-01-25 19:28:46,-17.8136,-50.5969,84.18,62,100,4.99
540,Jizan,SA,2022-01-25 19:28:46,17.3333,42.6667,77.94,67,6,6.44
541,Nuristan,AF,2022-01-25 19:28:46,35.3,70.8333,-2.25,57,0,14.52
542,Cururupu,BR,2022-01-25 19:28:47,-1.8283,-44.8683,84.72,64,79,6.38
543,Riyadh,SA,2022-01-25 19:28:47,24.6877,46.7219,60.94,37,0,9.62
544,Havoysund,NO,2022-01-25 19:28:47,70.9963,24.6622,30.43,70,100,33.13
545,Luanda,AO,2022-01-25 19:28:13,-8.8368,13.2343,77.45,81,40,10.13
546,Adre,TD,2022-01-25 19:28:48,13.4667,22.2,72.95,18,37,7.36
547,Takoradi,GH,2022-01-25 19:28:48,4.8845,-1.7554,80.24,80,5,7.94
548,Goulburn,AU,2022-01-25 19:28:48,-34.75,149.7167,59.16,95,91,4.12
549,Gambela,ET,2022-01-25 19:28:49,8.25,34.5833,87.1,23,30,2.15
550,Parry Sound,CA,2022-01-25 19:28:49,45.3501,-80.033,10.22,66,7,7.16
551,San Jose,US,2022-01-25 19:27:04,37.3394,-121.895,62.06,70,20,0.0
552,Gamba,GA,2022-01-25 19:28:49,-2.65,10.0,75.85,89,100,3.8
553,Vao,NC,2022-01-25 19:29:50,-22.6667,167.4833,76.66,71,89,7.61
554,Kutum,SD,2022-01-25 19:25:09,14.2,24.6667,66.51,20,84,8.16
555,Carira,BR,2022-01-25 19:29:50,-10.3608,-37.7011,91.22,32,92,9.64
556,Makakilo City,US,2022-01-25 19:29:50,21.3469,-158.0858,75.61,64,0,5.75
557,Linxia,CN,2022-01-25 19:29:50,35.6003,103.2064,25.57,83,100,2.06
558,Half Moon Bay,US,2022-01-25 19:29:51,37.4636,-122.4286,62.11,82,0,3.0
559,Pierre,US,2022-01-25 19:29:51,44.3683,-100.351,16.86,43,0,1.01
560,Maldonado,UY,2022-01-25 19:29:51,-34.6667,-54.9167,85.39,61,100,0.96
561,Maragogi,BR,2022-01-25 19:29:52,-9.0122,-35.2225,82.99,68,36,9.84
562,Moussoro,TD,2022-01-25 19:29:52,13.6408,16.4901,70.84,15,8,12.44
563,Bainbridge,US,2022-01-25 19:29:52,47.6262,-122.5212,43.12,84,100,1.01
564,Rafai,CF,2022-01-25 19:29:53,4.95,23.9167,81.54,23,100,2.39
565,Nyurba,RU,2022-01-25 19:29:53,63.2842,118.3319,-25.58,100,100,4.25
566,Dunda,TZ,2022-01-25 19:29:53,-8.1167,34.25,64.81,93,100,3.15
567,Balyaga,RU,2022-01-25 19:29:53,51.1507,108.921,-9.38,100,98,1.77
568,Santiago De Cao,PE,2022-01-25 19:29:54,-7.9589,-79.2392,71.73,78,40,12.66
569,Dickinson,US,2022-01-25 19:29:54,29.4608,-95.0513,58.19,84,100,4.0
570,Zhenhai,CN,2022-01-25 19:29:54,24.2582,118.0905,60.08,86,29,14.03
571,Partizansk,RU,2022-01-25 19:29:54,43.1258,133.1339,17.11,82,100,1.9
572,Naryan-Mar,RU,2022-01-25 19:29:55,67.6713,53.087,23.49,96,100,11.05
573,Doka,SD,2022-01-25 19:29:55,13.5167,35.7667,81.66,30,12,15.5
574,Preobrazheniye,RU,2022-01-25 19:29:55,42.9019,133.9064,23.99,70,100,2.86
575,Lewisporte,CA,2022-01-25 19:29:56,49.2499,-55.0482,29.14,65,21,6.04
576,Trofors,NO,2022-01-25 19:29:56,65.5333,13.4063,34.95,95,98,8.5
577,Komsomolskiy,UZ,2022-01-25 19:29:56,40.4272,71.7189,31.42,80,75,6.91
